Id,SalePrice
2735,141907.42607126385
2736,120959.01067929692
2737,106887.9056937052
2738,121993.45582326665
2739,153268.28414960136
2740,137841.6192123748
2741,155488.77848877665
2742,172454.225298119
2743,147761.3366100632
2744,156054.39609380742
2745,146427.9177068742
2746,120169.7538170761
2747,176160.1828641619
2748,111159.73231961229
2749,127101.3470037023
2750,111114.81454854552
2751,124531.59376007924
2752,230229.40190406307
2753,137882.44630012312
2754,200527.7095621114
2755,134920.68568503042
2756,72487.42391639645
2757,65000.740259280894
2758,111345.3783411954
2759,162440.1664390869
2760,133645.74025757727
2761,141562.41422427143
2762,126538.16346344142
2763,186593.53848950844
2764,181527.17526885937
2765,266530.3014111526
2766,125722.56643814337
2767,61436.79021231434
2768,96801.61204373534
2769,123980.93561901455
2770,150837.97369141155
2771,100613.39565888699
2772,92735.43472977565
2773,192276.21171154478
2774,158761.4046829734
2775,126478.08523019543
2776,156881.89877238963
2777,165641.87030076212
2778,128070.36230759625
2779,140840.7626200195
2780,96788.6717010662
2781,84886.02574143792
2782,89077.3024547773
2783,97260.31692088349
2784,116232.83953969018
2785,145117.29720072006
2786,74158.25904958043
2787,138633.9938735331
2788,66165.38809219259
2789,170120.68934770743
2790,93440.24998241407
2791,107934.26940219128
2792,75142.18972105486
2793,157504.76682118746
2794,87628.97275607544
2795,124440.20245035994
2796,74402.67654703814
2797,216085.20714051765
2798,120788.0224120242
2799,140168.82334643626
2800,58367.47524232254
2801,104280.45111560612
2802,139317.92078846623
2803,153070.06438572216
2804,133128.6851186594
2805,108340.43061090983
2806,76446.38140051602
2807,170147.73551677004
2808,162786.21968539315
2809,124270.47330933646
2810,116438.30776874
2811,177531.46787568065
2812,161148.0827255852
2813,153560.43498140178
2814,140437.04552778718
2815,111052.65085034934
2816,253080.87908214726
2817,173974.52808887349
2818,137237.46746976185
2819,183468.8318831029
2820,128408.3116608262
2821,112606.67724577198
2822,188553.3969708418
2823,293334.9268687547
2824,167588.5835546183
2825,163997.42226111935
2826,142753.60558393016
2827,132538.86545793875
2828,243838.797995982
2829,240855.90453836205
2830,211484.7397285758
2831,194087.9683897097
2832,236119.9996556472
2833,295160.3254702864
2834,217982.0951591574
2835,219712.9758001694
2836,214544.79477845808
2837,153775.91589528718
2838,126983.62270157714
2839,178374.12146325666
2840,189089.8855352893
2841,208155.17553771473
2842,226848.03098115884
2843,160056.97517331713
2844,171285.0889428982
2845,105539.59140527062
2846,211027.3781806752
2847,196551.83188594668
2848,220409.42043807497
2849,202565.30782400793
2850,284048.26688358677
2851,224345.12650115765
2852,233047.5398697604
2853,229669.04826652515
2854,157159.62737108977
2855,207851.1213588405
2856,200684.61881399807
2857,201802.73912343732
2858,211536.49606852303
2859,100361.81185430451
2860,138909.57308444544
2861,123189.82359004975
2862,220163.97417076048
2863,142967.11212720117
2864,261269.53565126867
2865,127867.3786315464
2866,161473.23930233275
2867,103341.31947470526
2868,114977.48355827108
2869,95071.23674583412
2870,110788.80152625777
2871,73240.71579765016
2872,14901.095908304676
2873,83981.90157890948
2874,175518.1802207015
2875,114631.8836668937
2876,188328.4726653553
2877,133067.47150156088
2878,142086.5623763248
2879,123563.34341175412
2880,112879.81445707637
2881,108944.32169690239
2882,163467.79828202655
2883,193394.86127193808
2884,188669.49257487548
2885,164194.98766768887
2886,225476.57516033808
2887,105374.99592499575
2888,151532.34205449861
2889,37403.69142930792
2890,81437.74244169518
2891,148572.30466395547
2892,32867.63931528083
2893,82206.94714357704
2894,31420.68755861069
2895,318728.2094954562
2896,273291.12409243896
2897,222611.20318525168
2898,146534.93724481086
2899,232520.4460775114
2900,146755.8090222932
2901,245517.00643066107
2902,214596.1057035399
2903,319687.07291545696
2904,341587.3922971315
2905,69127.27146626287
2906,202702.23064735043
2907,103600.56962275854
2908,120084.50713969348
2909,142812.0439809712
2910,69108.60726309032
2911,54016.51479042438
2912,159284.47959305136
2913,56623.79684064491
2914,54082.78495863802
2915,65268.66036751517
2916,57699.22570726252
2917,138394.5202612651
2918,112976.60277022724
2919,239388.34332077298
